"SERIAL","QUESTNNR","STARTED","LASTDATA","SQ02_01","SQ02_02","SQ02_03","SQ02_04","SQ02_08","SQ02_09","SQ02_10","SQ02_13","SQ02_15","SQ02_16","SQ02_17","SQ02_20","SQ02_21","SQ02_24","SQ02_25","SQ02_21_re","SQ02_25_re","emprob","hyper","prosoc","SD44","MC01","MC05_01","MC09","MC02","MC06_01","MC10","MC03","MC07_01","MC11","MC04","MC08_01","MC12","P101","P102","P102_01","P103","P104","P105_01","P201","P202","P202_01","P203","P204","P205_01","P206","P207","P207_01","P208","P209","P210_01","P211","P212","P212_01","P213","P214","P215_01","P216","P217","P217_01","P218","P219","P220_01","PN01_01","PN01_02","PN01_03","PN01_04","PN01_05","PN01_06","PN01_07","PN01_08","PN01_09","PN02_01","PN02_02","PN02_03","PN02_04","PN02_05","PN02_06","PN02_07","PN02_08","PN02_09","aut_sat","com_sat","rel_sat","aut_dis","com_dis","rel_dis","PS01_01","PS01_02","PS01_03","PS01_04","PS01_05","PS01_06","PS01_07","PS01_08","PS01_09","PS01_10","PS01_04_re","PS01_05_re","PS01_07_re","PS01_08_re","pss","DP03_01","DP03_02","DP03_03","DP03_04","DP03_05","DP03_06","DP03_07","DP03_08","DP03_09","DP03_10","DP04_11","DP04_12","DP04_13","DP04_14","DP04_15","DP04_16","DP04_17","DP04_18","DP04_19","DP04_20","DP03_04_re","DP03_08_re","DP04_12_re","DP04_16_re","cesd","FK01_01","FK01_04","FK01_05","FK01_06","FK01_07","FK01_09","FK01_10","FK01_11","FK01_12","FK01_14","FK02_15","FK02_17","FK02_19","FK02_20","FK02_21","FK02_23","FK02_24","FK02_27","FK02_29","FK01_04_re","FK01_05_re","FK02_20_re","FK01_06_re","FK01_10_re","FK02_19_re","FK02_29_re","ST01_01","ST01_02","ST01_03","ST01_04","ST01_05","ST01_06","ST01_07","ST01_08","ST01_09","ST01_10","ST02_01","ST02_02","ST02_03","ST02_04","ST02_05","ST02_06","ST02_07","ST02_08","ST02_09","ST02_10","ST01_01_re","ST01_02_re","ST01_05_re","ST01_08_re","ST01_10_re","ST02_01_re","ST02_05_re","ST02_06_re","ST02_09_re","ST02_10_re","stai","VS01_01","VS01_02","VS01_03","VS01_04","VS01_05","VS01_06","VS01_07","VS01_02_re","vitality","LS01_01","LS01_02","LS01_03","LS01_04","LS01_05","swls","LO02_02","LO02_03","LO02_09","LO02_11","LO02_14","LO02_15","LO02_17","LO02_18","LO02_02_re","LO02_09_re","LO02_15_re","ucla","CV05_01","CV05_02","CV05_03","CV05_04","CV05_05","PT06_01","PT06_02","PT06_03","PT06_04","PT04_01","CV11_01","CV11_02","CV11_03","CV11_04","CV11_05","CV11_06","CV11_07","CV11_08","CV11_09","CV11_10","CV11_11","CV11_12","CV11_13","CV11_14","CV11_15","CV11_16","CV11_01_re","CV11_06_re","CV11_07_re","CV11_09_re","CV11_10_re","pasa_threat","pasa_chall","pasa_sc","pasa_control","pasa_pa","pasa_sa","pasa_stress"
"MUt3YuX3CQct9Q3","Post","2020-04-23 22:07:56","2020-04-23 22:25:32",2,3,2,2,2,3,3,2,3,3,3,3,1,2,1,3,3,6,10,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,1,3,3,2,1,4,6,6,4,4,3,6,1,2,3,2.33333333333333,2.33333333333333,3,6,1.66666666666667,3,3,7,7,1,1,7,2,1,7,5,7,7,6,7,6.3,3,1,2,1,2,3,4,1,3,3,2,2,2,4,1,1,2,3,2,2,4,4,3,4,34,4,1,1,3,4,4,2,4,4,3,3,4,1,1,3,4,4,4,5,5,5,5,3,4,5,1,2,1,4,4,2,3,4,1,4,1,2,4,3,4,1,1,4,3,1,1,3,4,3,4,4,3,4,4,4,4,3.7,4,4,5,5,3,1,4,4,3.71428571428571,3,6,3,3,1,3.2,2,5,2,5,6,6,6,7,6,6,2,5.375,1,7,7,7,7,5,1,1,5,1,1,7,3,7,7,2,5,6,1,1,3,2,6,7,4,5,7,6,3,7,7,6.75,6.75,3.25,5,6.75,4.125,2.625
"1MwdVysjHmVuKS0","Post","2020-04-18 12:46:21","2020-04-18 13:04:01",2,1,1,2,1,2,1,1,1,2,3,2,3,1,3,1,1,1,0,6,3,1,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,2,1,3,4,2,NA,3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,4,3,1,6,2,6,4,3,2,2,2,4,2,2,3,2.66666666666667,2.33333333333333,6,3.66666666666667,2,2,3,3,5,4,2,3,3,3,5,3,4,6,5,5,4.2,2,1,2,2,2,3,2,2,1,1,3,3,1,2,1,3,1,3,2,3,3,3,2,2,20,4,1,1,2,3,3,1,4,3,4,3,4,2,1,3,4,3,3,3,5,5,5,4,5,4,3,2,3,3,3,2,1,2,2,3,2,2,3,1,2,2,2,3,2,2,2,3,2,3,3,3,3,3,3,3,3,2.6,3,5,2,3,3,3,3,3,2.85714285714286,3,4,4,3,2,3.2,5,2,3,4,4,5,3,5,3,5,3,3.625,2,2,5,6,6,4,1,1,4,3,2,5,3,2,5,2,4,3,5,2,3,2,3,5,4,3,6,6,4,3,6,4.25,5.5,3.5,2.5,4.875,3,1.875
"QqvaA6Gl7IcRUIE","Post","2020-04-22 12:33:49","2020-04-22 13:12:16",3,1,1,3,1,3,1,1,2,2,3,3,2,1,1,2,3,1,4,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,NA,7,3,NA,1,2,NA,6,1,3,4,1,"11.5.2020",6,1,5,4,1,"11.5.2020",6,1,3,7,1,4,4,4,6,5,4,7,1,4,4,3,4,3,2,2,2,4,4,6.33333333333333,2.66666666666667,2.66666666666667,2.66666666666667,1,6,6,3,2,6,7,5,6,7,5,6,1,3,4.7,2,1,2,1,1,2,2,4,1,1,2,3,2,1,1,4,1,1,1,3,4,1,2,1,12,4,2,4,2,4,5,1,4,2,4,3,4,1,2,4,5,5,5,2,4,2,4,4,5,5,4,3,3,4,3,1,1,2,1,3,3,1,3,2,1,1,3,3,2,2,1,2,2,4,4,2,4,4,2,3,4,2.75,6,1,7,7,7,7,7,7,6.85714285714286,6,7,6,7,1,5.4,1,4,7,4,6,2,1,1,7,1,6,3.75,1,4,7,7,7,3,3,5,5,4,7,2,7,4,1,1,1,7,7,7,7,7,1,1,7,7,1,7,7,1,1,1,2.75,7,6.25,1.875,6.625,-4.75
"ruz3284Q0zcbhU9","Post","2020-04-25 17:58:38","2020-04-25 18:20:18",2,1,1,NA,2,1,1,2,2,1,NA,NA,2,1,2,2,2,2,3,2.5,3,2,27,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,2,1,3,5,3,NA,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,2,3,1,2,4,3,6,3,5,4,4,2,1,4,2,1.66666666666667,3.66666666666667,2.66666666666667,3.66666666666667,2.33333333333333,4.33333333333333,2,5,4,2,4,2,2,2,5,3,6,4,6,6,4.3,1,2,3,3,2,3,3,2,2,1,1,2,2,3,2,1,2,3,2,2,2,3,3,4,26,2,2,2,3,3,3,4,2,3,1,1,2,3,2,2,2,2,3,4,4,4,4,3,2,3,2,3,2,3,3,1,2,1,2,2,2,3,1,1,2,2,1,2,1,1,1,2,3,4,3,3,2,3,4,4,4,2.5,3,5,1,2,2,5,3,3,2.71428571428571,2,4,3,4,3,3.2,2,2,4,4,4,3,6,4,6,4,5,4.375,2,2,4,4,4,5,1,1,5,3,6,7,6,7,1,1,2,6,6,3,5,4,1,6,4,4,2,7,6,2,5,1.5,6.25,5.25,5.25,3.875,5.25,-1.375
"WMeoAkH4bXt9x6Q","Post","2020-04-22 12:14:40","2020-04-22 12:21:59",2,2,1,3,1,3,1,2,2,1,3,3,2,3,3,2,1,3,3,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,3,2,5,2,2,NA,3,2,5,3,2,NA,3,1,5,NA,NA,NA,NA,NA,NA,7,1,1,4,5,4,7,5,7,4,5,3,1,5,4,2,2,4,4,5,7,4.33333333333333,1.66666666666667,1.66666666666667,1,4,6,4,2,2,7,5,7,2,4,6,1,3,3.6,2,1,2,4,2,2,2,2,1,1,2,4,1,2,1,4,1,2,1,2,1,3,1,1,11,5,1,1,2,1,3,3,5,3,5,3,4,2,1,2,5,2,3,4,5,5,5,4,3,4,2,2,4,2,2,4,2,1,3,2,4,4,2,2,1,3,3,2,2,4,3,3,1,1,2,1,1,2,2,1,2,1.7,5,2,2,6,4,7,5,6,5,6,7,7,7,5,6.4,5,1,3,1,1,4,1,1,3,5,4,2.125,1,1,1,7,7,2,5,3,4,4,7,6,7,7,6,1,1,6,7,4,5,5,2,5,6,5,1,7,7,1,4,2.5,5.5,6.25,5.75,4,6,-2
"k2meQdVItrNlkkh","Post","2020-04-22 13:25:22","2020-04-22 13:47:38",3,1,1,NA,2,NA,1,1,1,1,NA,2,2,2,2,2,2,2,2,7.5,3,1,21,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,"27.04.2020",2,1,5,4,1,"20.04.2020",1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,5,2,5,6,2,6,1,3,1,1,2,2,2,1,5,5,2,6,2,1.33333333333333,1,2,2,2,1,4,2,6,5,1,1,7,4,2,3,2.6,2,1,1,4,4,1,1,3,1,1,2,3,1,1,1,4,1,1,1,1,1,2,2,1,7,4,1,2,1,3,2,2,5,3,5,2,4,2,2,3,4,2,4,2,5,4,4,5,4,4,4,4,3,4,2,3,1,2,3,2,4,3,1,1,1,3,3,2,1,2,3,1,2,2,2,1,2,2,2,3,2,1.8,4,2,1,4,5,5,4,6,4.14285714285714,5,4,5,6,4,4.8,6,1,6,1,1,6,1,1,2,2,2,1.375,1,1,3,3,3,5,1,1,5,3,6,6,7,7,1,1,1,7,4,3,5,5,1,2,4,7,2,7,7,4,5,2,5,5.75,6.5,3.5,6.125,-2.625
"CCAlV9FsGKvY7TB","Post","2020-04-22 16:37:32","2020-04-22 16:48:24",2,2,1,2,1,3,2,1,2,1,2,3,2,1,2,2,2,0,5,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,5,1,5,1,2,NA,5,1,5,3,2,NA,4,1,5,NA,NA,NA,NA,NA,NA,7,1,4,3,5,6,7,5,7,3,4,1,2,6,4,3,2,4,4.33333333333333,5.33333333333333,7,3.66666666666667,3,1.33333333333333,2,2,5,6,4,1,6,5,2,1,2,4,2,3,2.4,2,1,1,4,2,2,3,2,1,1,2,3,1,1,1,4,2,2,1,1,1,3,2,1,11,4,1,1,2,2,2,2,5,2,5,4,4,1,2,3,5,2,4,3,5,5,4,4,4,5,3,4,4,2,1,2,1,1,2,1,4,3,1,1,1,3,4,1,2,3,3,1,1,3,3,1,2,2,1,2,2,1.5,5,3,1,6,7,4,6,5,4.85714285714286,7,7,7,7,7,7,7,1,4,1,1,7,1,5,1,4,1,1.875,3,3,3,4,5,3,4,2,5,3,5,7,5,2,1,1,1,4,1,1,5,4,2,6,6,6,3,7,7,7,7,3.25,6.75,5.75,4,5,4.875,0.125
"LfK6xkiQYxRCkbG","Post","2020-04-23 21:28:18","2020-04-23 22:28:05",2,2,1,2,1,3,1,1,2,1,NA,2,2,1,3,2,1,0,3,6.25,3,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,6,1,5,4,2,NA,6,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,5,7,7,7,7,7,5,2,5,5,3,3,1,1,4,5.33333333333333,5.66666666666667,7,3.33333333333333,1,3.66666666666667,1,4,5,6,4,1,7,7,7,4,2,4,1,1,3,1,1,2,4,2,2,2,4,2,1,2,3,1,2,1,3,3,3,1,1,1,1,2,2,13,5,1,1,1,4,4,1,5,3,5,5,5,1,1,3,5,1,3,3,5,5,5,5,5,5,3,3,3,3,2,2,1,1,3,1,3,3,1,1,1,3,3,1,3,2,2,2,2,3,2,2,2,2,2,3,3,1.9,5,5,5,5,4,6,6,3,4.85714285714286,5,5,5,7,7,5.8,7,1,4,1,4,1,1,1,1,4,7,2.5,1,1,1,5,1,5,1,1,5,3,7,7,1,7,1,1,1,4,4,1,3,1,1,7,4,7,1,7,7,4,7,1.75,7,3.75,4.75,4.375,4.25,0.125
"loVjpT6X7HJwjpy","Post","2020-04-22 22:11:16","2020-04-22 22:21:21",3,1,1,3,1,3,1,1,1,1,3,2,2,2,3,2,1,1,1,9,3,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,6,1,3,3,2,NA,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,3,3,4,4,4,5,5,4,3,3,5,3,3,4,3.33333333333333,3.33333333333333,4,5,3.33333333333333,3.66666666666667,7,7,7,2,1,7,4,3,7,6,6,7,4,5,6.3,3,1,2,1,2,2,2,1,1,1,2,3,4,3,1,2,1,2,2,1,4,4,2,3,23,3,3,3,1,3,3,1,3,2,3,4,4,2,1,3,4,3,4,5,3,3,5,5,5,4,1,2,2,4,2,1,3,3,1,3,2,2,3,4,3,2,2,2,3,2,2,3,3,4,4,3,3,3,3,3,3,3.1,6,1,7,7,7,7,7,7,6.85714285714286,4,5,4,3,5,4.2,4,1,7,4,7,1,7,4,4,1,7,4.375,2,2,7,4,7,1,5,5,1,5,1,7,7,7,7,1,7,3,1,1,1,1,7,7,2,7,7,7,1,7,7,7,7,2.75,4.5,7,3.625,3.375
"43U3XC3JhmhcQD5","Post","2020-04-21 15:02:05","2020-04-21 15:15:16",3,1,1,NA,2,3,2,1,2,1,NA,NA,2,2,2,2,2,2,4,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"3.5.2020",4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,2,5,4,5,7,6,7,2,3,1,4,5,3,1,4,6,5.33333333333333,5,7,2.66666666666667,2.33333333333333,2,2,1,1,5,5,3,6,5,3,1,3,3,2,3,2.2,1,1,1,4,1,2,2,1,1,1,4,4,1,1,3,4,1,2,1,1,1,4,1,1,11,3,1,1,2,4,4,4,5,4,4,4,4,1,1,3,5,4,4,4,5,5,5,4,2,5,2,4,4,2,2,3,1,2,3,2,4,3,1,1,1,3,3,2,2,3,3,1,1,2,2,1,2,2,2,2,2,1.65,7,2,5,6,6,6,6,6,6,7,7,7,6,6,6.6,6,1,7,1,1,6,1,3,2,1,2,1.5,1,2,5,5,6,5,2,2,5,3,2,3,5,6,2,1,1,7,6,6,6,6,2,6,7,7,6,7,7,2,2,3,4.5,6.25,6.5,3.75,6.375,-2.625
"QEj0MSbYB6HlqXO","Post","2020-04-22 14:09:18","2020-04-22 14:24:18",3,2,1,3,2,2,2,2,3,3,3,2,2,2,2,2,2,5,6,8,3,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,6,2,3,3,1,"4.5.2020",3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,4,4,4,6,4,6,5,4,2,4,4,4,2,2,4,4,4,6,4.33333333333333,2,2.66666666666667,4,5,3,5,4,3,5,4,3,3,3,4,3,4,3.5,2,1,1,4,2,1,2,2,1,2,1,3,1,2,1,3,1,2,1,1,1,3,2,2,10,4,2,2,4,2,2,4,4,3,4,3,4,4,2,3,4,2,4,4,4,4,4,2,2,2,2,3,3,2,2,3,1,2,3,2,3,3,2,1,2,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1.9,5,4,6,5,5,6,5,4,5.14285714285714,5,6,5,6,3,5,5,2,4,2,2,5,1,4,3,4,3,2.625,2,5,6,5,5,3,2,2,4,3,5,5,4,5,4,2,3,6,3,3,5,5,3,5,5,5,3,6,5,5,5,3.75,5.25,4.75,5.25,4.5,5,-0.5
"AnOrkOMGplGksGi","Post","2020-04-23 00:43:13","2020-04-23 00:56:20",3,1,1,3,1,3,2,1,1,1,3,2,2,1,2,2,2,0,3,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,"4.5.20",3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,4,4,4,5,4,5,4,4,1,1,5,4,1,1,4,4,4.33333333333333,5.33333333333333,4,1,1,2,6,5,4,3,5,3,2,6,2,4,5,5,6,4.6,3,2,1,4,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,3,3,3,14,3,1,1,2,2,3,1,5,3,5,3,3,1,1,4,4,2,5,3,5,5,5,4,5,5,3,3,3,2,2,3,1,2,3,3,3,3,1,1,1,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,1.9,6,2,4,6,5,5,6,6,5.42857142857143,4,6,6,7,6,5.8,3,1,4,1,1,1,4,4,5,4,7,3.375,6,6,6,6,6,5,1,1,5,3,1,6,3,2,7,1,4,4,1,2,2,1,7,7,4,3,7,7,4,7,6,7,6.5,3.25,2.5,6.75,2.875,3.875
"oM9eiufAzoa5YI5","Post","2020-04-21 17:42:11","2020-04-21 17:55:40",2,2,1,3,2,3,2,1,3,2,3,2,1,2,1,3,3,3,8,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,4,1,4,4,2,NA,4,2,2,4,1,"27.04.2020",4,2,1,NA,NA,NA,NA,NA,NA,6,1,2,6,2,6,6,7,7,7,5,2,3,6,6,1,2,6,6,5,6.33333333333333,6,1.66666666666667,2,2,4,5,7,5,2,6,6,5,1,1,3,2,2,2.7,1,1,1,4,2,1,2,4,1,1,2,4,1,1,1,4,1,1,1,1,1,1,1,1,3,4,2,1,3,4,4,3,4,4,4,5,5,2,1,3,5,4,4,2,4,5,5,3,3,4,4,4,4,1,1,4,1,1,2,2,4,4,1,1,1,4,4,2,1,4,4,1,1,1,3,1,1,1,1,1,1,1.2,5,6,6,5,7,6,5,2,5.14285714285714,7,7,7,7,7,7,7,1,7,1,1,4,1,3,1,1,4,1.625,1,5,5,6,6,5,3,1,5,1,1,7,7,4,7,4,1,3,3,7,7,7,1,6,7,6,7,4,7,5,1,5,4.5,7,5,4.75,6,-1.25
"4m0tISMP59gn9nc","Post","2020-04-21 13:26:48","2020-04-21 13:40:44",2,2,1,2,1,3,2,1,3,1,3,2,2,1,1,2,3,0,7,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,5,6,6,7,5,6,5,2,3,4,5,2,2,3,4,5,5.33333333333333,6.66666666666667,3,2,2.66666666666667,7,6,6,3,5,6,2,3,5,2,5,3,6,5,5.1,2,1,1,4,2,2,2,2,1,1,3,3,1,1,1,2,1,2,1,1,1,3,2,3,12,3,1,1,2,2,2,1,4,2,4,3,4,3,1,2,5,5,3,2,5,5,5,4,5,3,4,2,3,3,3,2,2,3,2,3,3,3,3,2,3,2,3,3,3,2,3,3,2,3,3,2,2,3,2,3,2,2.65,5,3,7,6,6,6,6,5,5.85714285714286,7,7,7,7,7,7,7,1,7,1,1,7,1,1,1,1,1,1,6,7,7,6,7,5,1,1,5,3,2,7,7,7,6,1,1,7,1,1,7,7,6,6,6,7,6,7,7,7,7,6.25,6.75,6.75,7,6.5,6.875,-0.375
"sG4tHIjto220UOu","Post","2020-04-23 13:58:09","2020-04-23 14:16:55",2,3,2,3,2,3,2,2,3,3,3,3,2,2,1,2,3,6,8,9,3,1,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,6,1,2,3,2,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,6,7,5,7,4,7,1,5,1,7,4,2,5,1,3,6.66666666666667,4.33333333333333,4,2.66666666666667,2.33333333333333,7,7,7,2,7,5,6,5,7,5,6,1,2,3,5,2,1,3,2,2,3,3,2,2,3,3,2,2,3,1,2,1,2,1,2,3,3,3,3,26,5,1,1,1,5,5,5,1,5,2,5,5,1,1,5,5,4,1,2,5,5,5,5,1,5,4,2,2,3,3,2,2,3,1,2,2,2,2,1,2,1,1,3,3,1,1,3,3,3,4,3,3,4,4,4,4,2.95,1,7,1,2,3,3,3,1,2,1,1,1,7,7,3.4,4,1,7,1,6,1,5,2,4,1,7,3.375,5,5,4,7,7,3,5,3,4,5,6,5,7,7,7,1,4,6,1,1,2,1,5,7,1,5,2,7,4,7,7,5.25,6.5,3.5,4.75,5.875,4.125,1.75
"gvZYtXeA6Zauw58","Post","2020-04-22 12:15:56","2020-04-22 12:37:28",3,1,2,3,2,3,1,1,1,1,3,3,3,2,3,1,1,3,0,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5,3,5,3,2,5,3,7,5,4,4,4,5,1,3,3,3,4.66666666666667,2.33333333333333,5.66666666666667,3,3.66666666666667,7,5,6,4,2,7,4,3,6,5,4,6,4,5,5.5,2,1,1,2,2,3,4,3,1,2,4,2,4,3,2,2,2,3,2,1,3,2,3,3,28,4,2,2,2,3,3,2,4,3,3,2,4,1,2,3,4,4,3,4,4,4,4,4,4,5,2,2,2,4,2,2,2,3,1,2,2,3,3,2,3,1,2,2,3,2,2,3,3,3,4,3,2,4,3,3,3,2.85,5,7,4,4,5,4,3,1,3.71428571428571,5,5,5,5,4,4.8,2,5,7,5,7,1,6,4,6,1,7,5.125,2,3,5,4,7,1,5,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cb47Ihz7WNPJHWe","Post","2020-04-22 20:41:37","2020-04-22 21:04:27",3,1,1,3,1,3,1,1,1,1,3,3,2,1,3,2,1,0,1,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"4.Mai wahrscheinlich",5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,6,6,6,7,6,7,5,2,1,2,6,2,1,1,6,6,6,7,3,1,1.33333333333333,5,4,2,6,2,2,6,5,3,1,2,6,2,3,3,2,1,1,4,1,1,1,4,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,2,3,1,5,4,5,3,4,1,1,4,5,3,1,1,5,5,5,5,5,5,5,3,4,2,1,3,2,3,4,3,4,4,1,1,1,3,3,3,2,4,3,2,1,2,1,1,1,2,2,1,2,1.7,7,1,4,7,7,7,7,7,6.57142857142857,7,7,7,7,7,7,7,1,5,1,1,7,1,2,1,3,1,1.375,7,4,7,7,4,5,1,1,5,1,1,7,6,6,5,3,1,7,1,1,5,5,4,7,6,6,7,5,7,7,7,5.75,6.5,6,6,6.125,6,0.125
"pow3sV47TJrRDOh","Post","2020-04-20 16:17:17","2020-04-20 16:33:06",3,2,1,2,1,3,2,1,1,1,3,2,2,1,2,2,2,0,4,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,3,1,4,3,2,NA,3,1,2,4,2,NA,3,1,4,NA,NA,NA,NA,NA,NA,5,2,5,2,4,4,6,4,6,6,2,3,2,4,1,1,3,3,3,4,5.66666666666667,3,3,2.33333333333333,2,4,4,5,3,5,5,4,6,3,3,5,3,4,3.9,2,1,1,4,2,2,3,3,1,1,2,3,1,1,1,3,1,2,1,3,1,2,2,2,12,4,1,1,3,2,3,3,5,2,4,2,3,3,1,3,5,3,3,4,5,5,5,3,3,3,2,3,3,2,2,2,2,1,3,2,3,2,1,1,1,3,3,2,2,2,3,2,2,3,2,2,3,2,2,3,2,1.95,3,6,3,3,5,5,4,2,3.57142857142857,6,6,7,7,6,6.4,3,1,7,3,2,1,2,1,5,1,7,2.75,7,7,7,7,7,5,1,1,5,3,1,7,6,5,3,1,1,5,1,1,2,1,5,7,3,6,7,7,7,7,7,5.5,7,4.5,4.25,6.25,4.375,1.875
"cRafPdjABoWMPNO","Post","2020-04-25 12:33:58","2020-04-25 12:57:55",3,1,1,2,1,3,1,1,1,1,3,3,2,2,2,2,2,1,2,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,5,1,4,3,2,NA,3,1,5,4,2,NA,3,1,5,NA,NA,NA,NA,NA,NA,6,1,5,3,3,3,5,3,6,5,5,2,4,2,4,4,4,3,3,2.66666666666667,5.66666666666667,4.66666666666667,4.33333333333333,2.33333333333333,2,6,5,3,3,5,4,3,4,5,5,5,4,5,4.6,3,1,2,3,3,3,2,3,1,3,2,2,1,1,1,2,1,4,1,3,2,2,3,3,22,3,2,1,4,2,2,4,3,2,3,2,3,4,1,1,5,2,3,5,4,5,5,2,2,2,1,2,2,4,3,1,3,3,1,3,2,1,3,3,2,1,2,4,3,2,1,3,3,4,4,3,4,4,3,3,4,3.3,1,7,1,1,3,1,1,1,1.28571428571429,2,1,3,2,2,2,5,2,2,1,1,2,1,5,3,6,6,3.125,4,5,6,5,5,5,2,1,5,3,4,5,4,3,5,1,3,5,2,2,2,2,5,5,2,4,4,7,5,6,6,5,5.75,3.25,3.5,5.375,3.375,2
"FEqtT6pXUip25x7","Post","2020-04-20 12:00:44","2020-04-20 19:07:00",3,1,1,2,1,3,1,1,1,1,2,2,3,1,3,1,1,0,0,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,2,1,5,4,2,NA,2,1,5,4,1,"27.4.",1,1,5,NA,NA,NA,NA,NA,NA,6,1,4,3,5,3,5,5,6,1,4,1,1,4,4,2,2,4,3.33333333333333,4.66666666666667,5.66666666666667,3,2.66666666666667,1,1,5,1,2,2,5,5,3,5,2,6,6,3,5,3.9,1,1,3,4,3,1,2,2,1,1,2,2,1,2,1,2,1,1,1,3,1,3,3,3,15,4,3,4,5,2,2,4,5,2,4,4,4,3,3,1,4,1,4,5,3,2,3,1,2,3,1,4,3,2,2,2,1,1,2,2,2,3,1,1,1,3,2,2,2,2,2,1,2,3,3,3,2,2,3,3,3,2,4,5,3,4,2,3,3,3,3.14285714285714,2,6,4,5,2,3.8,1,5,2,1,1,4,5,7,7,6,4,4.5,1,3,5,6,5,3,2,2,5,3,6,6,2,1,5,1,5,6,6,1,1,1,1,5,2,1,2,7,3,2,7,2.5,6.25,2,2.25,4.375,2.125,2.25
