participant_id,gender,genderother,trans,age,handedness,race___0,race___1,race___2,race___3,race___4,race___5,race_other,ethnicity,language,language_other,sexuality,sexuality_other,marital,grade,degree,degree_other,employment,occupation,militaryaffil,income,religion,religion_other,pidsf1,pidsf2,pidsf3,pidsf4,pidsf5,pidsf6,pidsf7,pidsf8,pidsf9,pidsf10,pidsf11,pidsf12,pidsf13,pidsf14,pidsf15,pidsf16,pidsf17,pidsf18,pidsf19,pidsf20,pidsf21,pidsf22,pidsf23,pidsf24,pidsf25,pidsf26,pidsf27,pidsf28,pidsf29,pidsf30,pidsf31,pidsf32,pidsf33,pidsf34,pidsf35,pidsf36,pidsf37,pidsf38,pidsf39,pidsf40,pidsf41,pidsf42,check5,pidsf43,pidsf44,pidsf45,pidsf46,pidsf47,pidsf48,pidsf49,pidsf50,pidsf51,pidsf52,pidsf53,pidsf54,pidsf55,pidsf56,pidsf57,pidsf58,pidsf59,pidsf60,pidsf61,pidsf62,pidsf63,pidsf64,pidsf65,pidsf66,pidsf67,pidsf68,pidsf69,pidsf70,pidsf71,pidsf72,pidsf73,pidsf74,pidsf75,pidsf76,pidsf77,pidsf78,pidsf79,pidsf80,pidsf81,pidsf82,pidsf83,pidsf84,pidsf85,pidsf86,pidsf87,pidsf88,check6,pidsf89,pidsf90,pidsf91,pidsf92,pidsf93,pidsf94,pidsf95,pidsf96,pidsf97,pidsf98,pidsf99,pidsf100,pid5_sf_complete
312,0,,0,23,1,1,0,0,0,0,0,,0,0,,0,,4,9,2,,5,5,4,0,6,,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,0,2,0,1,0,0,1,0,0,1,1,1,1,0,0,1,2,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,1,0,0,1,1,1,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,2
313,1,,0,31,1,1,0,0,0,0,0,,0,0,,0,,0,9,4,,0,4,4,7,5,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,2,2,2,2,0,1,0,1,1,0,1,2,0,0,0,2,0,0,0,0,0,2,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,1,1,0,0,0,0,1,2,0,0,0,2,2,2,0,0,0,0,2,2
314,1,,0,22,1,1,0,0,0,0,0,,0,0,,0,,4,9,2,,5,5,4,4,6,,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,1,0,1,0,2,1,0,0,3,0,0,1,0,0,1,2,0,1,0,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,0,1,1,2
315,0,,0,22,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,2,6,,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,2,0,2,1,1,0,1,1,0,2,0,2,2,0,2,3,0,2,2,0,0,2,2,0,0,1,0,0,2,3,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,1,1,3,0,0,1,0,0,3,0,0,1,1,0,3,2,0,1,0,0,2,0,0,0,2
316,1,,0,24,1,1,0,0,0,0,0,,0,0,,1,,4,9,3,,5,5,4,9,8,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,3,0,0,1,0,0,1,0,0,1,1,0,3,1,0,0,2,0,0,1,2,1,3,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,2,0,1,0,0,1,1,2,0,0,0,2,0,2,3,2
317,0,,0,23,1,1,0,0,0,0,0,,0,0,,0,,0,9,3,,0,4,4,2,5,,0,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,3,2,0,1,0,0,0,0,1,1,0,0,3,1,1,2,0,2,0,2,1,0,2,0,1,2,2,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,3,1,1,0,2,2,0,0,0,0,1,2,1,2,1,0,0,0,0,0,0,2,0,2
318,0,,0,24,1,1,0,0,0,0,0,,0,0,,0,,4,9,5,pharmD,2,4,4,2,8,,1,2,0,0,1,2,1,1,0,0,0,1,1,0,0,1,3,0,0,0,2,0,1,0,1,0,1,1,1,2,2,2,1,0,2,1,2,1,1,2,0,1,1,0,3,3,1,2,1,1,1,1,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,2,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,2,2,2
319,1,,0,26,0,1,0,0,0,0,0,,0,0,,1,,4,9,3,,5,5,1,1,8,,0,0,2,1,0,0,0,0,0,3,0,1,0,0,0,1,2,1,0,1,2,3,2,1,0,0,0,0,0,0,1,2,1,0,0,3,0,0,2,0,3,2,2,2,2,2,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,1,0,2
320,1,,0,28,1,1,0,0,0,0,0,,0,0,,3,,0,7,0,,0,4,4,2,8,,2,0,0,1,0,1,0,0,3,2,3,0,0,0,0,0,3,0,1,2,0,3,0,2,2,3,3,2,0,3,0,2,2,0,0,2,0,1,1,0,0,2,2,2,1,3,1,1,3,0,0,0,2,1,0,1,0,3,3,0,3,2,1,0,0,3,1,0,0,0,3,1,1,3,3,0,0,0,2,3,2,1,3,2,3,0,2,0,0,1,1,2,2,2,0,1,0,0,0,1,0,0,2
321,0,,0,22,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,1,4,4,0,8,,2,1,3,3,0,0,0,0,2,0,2,2,0,1,0,0,3,2,2,1,0,1,1,3,1,1,2,0,2,0,2,0,3,0,0,3,0,2,2,0,3,3,2,3,2,3,1,0,2,2,2,3,1,1,0,2,1,1,3,0,2,0,1,0,1,2,2,0,0,0,2,3,1,0,1,0,3,2,0,3,3,1,1,0,1,0,3,1,0,1,0,2,2,2,2,0,0,0,0,0,2,0,2
322,1,,0,22,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,2,4,9,6,,1,0,2,2,0,0,1,0,2,1,1,1,0,2,0,0,1,1,2,2,0,1,1,2,2,1,2,2,2,2,1,1,2,0,2,2,2,1,0,1,0,2,2,2,1,0,1,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,1,0,1,2,1,0,2,1,1,1,2,1,1,0,1,1,2,2,2,1,2,2,2,0,0,1,0,1,2,2,0,2,2,0,0,0,1,0,2,2,2
323,0,,0,24,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,5,5,4,3,5,,0,2,2,2,2,2,0,2,0,1,0,0,0,1,0,2,1,0,1,1,2,1,2,1,1,0,0,1,1,1,0,0,0,0,2,1,1,1,2,0,0,1,2,0,2,1,1,2,1,2,1,1,0,1,0,2,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,2,1,1,0,1,1,1,0,1,0,2,0,1,0,1,2,2,1,0,2,0,1,0,0,1,2
324,1,,0,33,1,1,0,0,0,0,0,,0,0,,0,,0,8,2,,0,3,4,7,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
325,0,,0,22,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,1,4,4,0,8,,0,0,2,1,1,0,0,0,1,0,0,2,0,2,0,2,1,0,1,2,1,0,2,1,1,0,2,0,0,1,2,2,1,0,3,2,0,2,0,0,2,2,2,1,2,3,0,1,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,0,0,0,3,2,1,2,2,0,0,2,0,2,2,0,1,0,2,0,3,0,0,0,0,2,0,2,2,2
326,0,,0,21,1,1,0,0,0,0,0,,0,0,,3,,4,8,2,,0,4,4,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
327,1,,0,21,1,1,0,0,0,0,0,,0,0,,0,,4,7,0,,5,5,4,8,6,,0,2,1,0,2,1,0,2,0,2,0,1,2,1,0,3,0,0,1,1,3,2,3,1,1,0,1,2,0,2,2,1,0,0,0,0,1,0,2,0,1,0,2,0,0,0,1,1,0,3,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,0,1,2,1,0,2,1,0,0,1,0,1,1,0,3,2,0,2,0,1,3,0,0,0,2
328,0,,0,24,1,0,0,1,0,0,0,,0,0,,0,,4,9,3,,5,5,4,0,8,,1,1,2,2,1,2,1,1,2,2,1,0,1,1,2,1,2,1,1,1,2,1,2,1,1,2,2,2,2,1,2,1,1,1,1,2,1,1,2,3,1,2,2,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,1,1,1,1,1,1,0,0,1,1,0,1,1,2,1,1,2,1,1,1,1,2,1,1,2
329,1,,0,31,1,0,0,1,0,0,0,,0,0,,0,,4,9,3,,0,4,4,3,1,,0,1,1,0,0,0,0,1,0,2,2,0,1,0,0,0,2,0,0,0,2,3,0,0,1,0,1,1,0,1,0,2,1,0,2,3,0,0,2,0,1,1,2,2,2,0,1,0,3,3,0,0,0,0,0,2,0,0,0,1,2,1,0,0,0,2,0,1,0,0,3,1,0,0,3,0,0,0,1,1,2,0,0,1,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,2,2
330,0,,0,26,1,1,0,0,0,0,0,,0,0,,0,,4,9,3,,0,4,4,7,7,,0,0,2,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,2,0,0,2,1,0,0,0,0,0,0,2,1,0,0,1,1,1,0,0,0,1,0,2,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,3,1,1,1,1,0,0,0,0,0,2,0,1,2,1,1,2,0,0,0,0,0,0,1,0,2
331,0,,0,29,1,1,0,0,0,0,0,,0,0,,0,,3,8,2,,0,3,4,2,9,Presbyterian ,0,2,1,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,1,1,2,1,3,0,1,0,1,2,0,3,0,1,1,0,1,2,1,0,2,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2
332,0,,0,26,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,2,6,,0,1,3,3,1,0,0,1,2,1,1,2,0,0,0,0,2,0,1,3,1,1,1,2,1,0,1,0,1,2,1,2,2,0,0,2,0,1,1,0,3,1,2,1,1,1,1,0,2,2,1,1,1,1,0,1,0,0,2,0,1,1,0,0,0,1,2,1,0,0,1,2,0,2,0,0,0,1,2,2,1,2,0,2,1,0,1,1,0,1,1,1,1,2,1,0,0,0,1,0,1,0,2
333,0,,0,22,1,0,0,1,0,0,0,,0,2,chinese,0,,4,9,2,,5,5,4,1,8,,2,1,1,2,1,1,0,1,2,1,0,0,1,1,1,1,1,0,1,2,1,0,1,2,1,0,1,1,2,2,2,2,1,0,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,2,2,1,1,2,0,2,1,1,1,1,1,1,1,1,2,0,1,1,2,1,1,1,0,1,0,1,1,1,1,2,2,1,0,2,1,1,0,1,1,1,1,2,2,2,3,1,1,0,2,0,1,1,2
334,0,,0,22,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,5,4,4,4,5,,0,0,2,2,1,0,0,0,0,0,1,1,0,0,0,0,3,2,1,2,0,0,2,2,1,1,1,2,1,2,0,0,1,0,1,1,1,1,1,1,2,0,2,0,1,3,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,2,2,1,1,0,0,1,1,0,1,0,0,0,2,0,0,1,0,1,0,1,1,2
335,0,,0,28,1,1,0,0,0,0,0,,0,0,,0,,0,9,3,,0,4,4,8,9,not religious,0,0,2,2,1,0,0,1,0,2,0,0,0,0,0,1,0,0,2,2,1,1,0,3,1,0,0,1,0,2,0,1,0,0,0,2,0,1,0,0,2,0,2,0,1,0,0,2,1,2,0,1,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,2
336,0,,0,27,1,0,0,1,0,0,0,,0,0,,0,,4,8,2,,0,4,4,3,9,CHRISTIAN,0,2,0,0,0,1,1,1,0,2,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,0,0,0,0,0,1,1,1,2,2,0,0,1,1,0,0,0,2,1,2,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,1,0,1,2,1,1,2,0,0,0,1,1,0,0,0,2
337,0,,0,23,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,1,0,4,3,5,,0,1,2,1,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,2,0,2,1,0,0,1,1,0,1,0,2,1,0,2,2,0,0,0,0,0,1,2,0,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,2,0,0,0,2,0,1,2,0,0,0,0,2,0,0,1,0,0,0,2
338,0,,0,28,1,1,0,0,0,0,0,,0,0,,2,,4,9,3,,0,4,4,4,8,,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,2,0,2,0,1,0,0,2,0,1,2,2,0,0,0,2,0,2,0,0,0,0,1,1,2,1,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,1,0,2,2,1,2,0,1,0,1,2,1,1,1,1,0,2,0,1,0,3,2,2
339,0,,0,32,1,1,0,0,0,0,0,,0,0,,0,,4,7,0,,0,1,4,3,8,,0,2,2,0,2,0,0,2,1,0,0,2,0,0,0,2,0,0,0,0,2,0,0,3,2,0,2,2,0,2,2,2,2,2,2,0,0,2,0,0,0,2,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,3,3,2,0,0,2,0,0,1,0,0,1,2,1,0,1,0,0,0,1,0,0,2,2,2
340,0,,0,22,1,0,1,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
341,0,,0,24,1,1,0,0,0,0,0,,0,0,,0,,4,9,3,,5,5,4,0,6,,1,1,2,2,1,1,0,1,2,1,1,1,0,1,0,1,2,1,1,1,1,2,2,3,2,2,2,1,2,1,1,2,1,0,1,3,1,2,2,2,2,1,2,2,1,2,2,1,3,2,1,0,2,1,0,2,1,1,1,1,2,2,0,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,1,2,1,2,1,0,1,1,1,2,2,1,2,1,0,1,0,1,1,2
342,0,,0,26,1,0,1,0,0,0,0,,0,0,,3,,4,7,0,,1,0,4,3,9,Baptist,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,3,2,0,1,0,0,0,2,0,0,0,2,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,0,2,1,0,0,0,2
343,0,,0,30,0,1,0,0,0,0,0,,0,0,,0,,0,8,2,,1,4,4,4,6,,1,1,2,2,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,2,0,3,2,0,1,0,0,0,2,2,1,0,0,2,1,2,3,0,1,1,2,0,0,1,2,1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,2
344,0,,0,38,1,1,0,0,0,0,0,,0,0,,0,,4,9,4,,0,4,3,9,8,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2
345,1,,0,25,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,3,8,,0,1,3,2,1,0,1,0,1,2,0,0,0,1,0,0,2,0,1,3,1,3,2,1,1,0,0,2,1,1,0,2,1,0,1,2,1,0,2,1,1,1,2,1,0,1,1,1,2,2,0,1,1,1,0,2,1,1,0,0,0,2,1,0,0,0,1,0,1,1,0,1,0,2,0,0,0,2,2,1,2,0,1,2,1,1,0,2,0,1,2,1,2,2,1,1,0,0,2,0,2,2,2
346,1,,0,23,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,5,5,4,9,8,,0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,2,0,1,0,0,2,0,1,0,1,0,0,1,0,1,0,1,0,1,0,2,0,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,2,0,0,0,0,1,0,2,1,2
347,0,,0,22,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,1,2,,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
348,1,,0,40,0,1,0,0,0,0,0,,0,0,,0,,0,8,2,,0,4,4,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
349,1,,0,29,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,0,4,4,3,6,,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,2,1,2,0,0,0,0,2,1,2,2,2,2,0,1,1,0,1,1,0,2,2,2,1,1,2,1,0,0,2,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,3,0,1,0,2,0,3,2,1,1,2,1,0,0,1,0,1,1,0,1,1,0,2,0,1,1,0,1,1,2
350,0,,0,27,1,1,0,0,0,0,0,,0,0,,0,,0,8,2,,0,4,4,2,8,,0,0,0,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,2,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2
351,0,,0,22,1,0,0,1,0,0,0,,0,2,Chinese,0,,4,8,2,,5,5,4,3,8,,1,2,1,1,0,0,0,1,1,1,0,1,0,1,0,2,0,0,1,1,2,2,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,2,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,2,0,0,0,1,0,1,2,0,0,1,1,1,0,0,1,0,0,0,2
352,1,,0,23,1,0,0,1,0,0,0,,0,0,,0,,4,8,2,,5,5,4,4,1,,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,2,2,1,1,0,1,1,1,2,1,2,2,0,0,2,0,0,0,0,1,2,2,0,2,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,1,0,1,2,0,0,0,0,1,0,0,1,0,0,0,2
353,1,,0,23,1,0,0,1,0,0,0,,0,0,,0,,4,8,2,,0,4,4,8,9,Presbyterian,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2
354,0,,0,25,1,0,1,0,0,0,0,,0,0,,3,,4,9,2,,2,4,4,0,9,Not religious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
355,0,,0,36,1,0,1,0,0,0,0,,0,0,,0,,2,6,0,,0,1,4,2,8,,0,0,1,0,2,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,2,0,0,0,0,2
356,1,,1,31,0,1,0,0,0,0,0,,0,0,,3,,0,9,3,,0,4,4,6,8,,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,2,2,0,0,2,0,1,2,0,0,1,1,1,0,1,1,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,2,0,1,2,0,2,2,0,0,0,0,2,0,0,0,2
357,0,,0,38,1,1,0,0,0,0,0,,0,0,,0,,0,9,3,,1,4,4,9,8,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2
358,1,,0,25,1,1,0,0,0,0,0,,0,0,,0,,4,9,3,,1,4,4,1,8,,1,0,2,1,0,0,0,0,1,2,0,2,0,0,0,0,1,0,2,1,1,1,0,2,1,0,1,1,0,1,1,1,1,0,1,1,0,1,2,0,1,1,2,1,0,0,2,1,0,2,1,0,2,1,0,2,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,2,1,1,2,0,0,0,0,1,1,2
359,0,,0,30,1,1,0,0,0,0,0,,0,0,,0,,0,9,3,,0,3,4,7,8,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2
360,0,,0,20,1,0,1,0,0,0,0,,0,0,,0,,4,7,0,,1,0,4,2,8,,1,3,2,1,1,2,1,2,0,2,0,3,1,2,2,1,3,2,1,1,2,2,1,3,2,0,3,0,0,1,3,3,2,3,2,3,1,2,3,0,3,2,2,2,2,2,2,2,3,3,2,1,2,3,3,3,0,2,3,1,0,2,1,0,2,0,3,1,0,0,1,3,1,0,0,2,0,1,2,3,2,3,1,1,2,1,0,1,0,1,1,1,3,1,0,2,1,2,1,2,2,2,2
361,1,,0,23,1,1,0,0,0,0,0,,0,0,,0,,4,8,2,,1,4,4,1,8,,0,1,2,2,1,0,0,1,1,3,0,0,0,0,0,0,2,1,0,2,1,2,2,2,1,0,1,0,0,0,0,1,0,0,1,2,0,0,2,2,0,0,2,2,2,1,0,0,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,1,0,0,1,1,1,2,1,2
362,1,,0,25,1,1,0,0,0,0,0,,1,0,,0,,4,8,2,,0,4,4,3,8,,0,0,1,1,0,2,0,0,1,0,0,0,2,0,0,0,2,0,1,1,2,3,2,1,1,0,2,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2
363,1,,0,31,1,1,0,0,0,0,0,,0,0,,0,,0,8,2,,0,4,4,6,8,,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,1,0,0,0,0,0,0,1,1,1,2,2,0,0,1,0,1,1,2,1,2,0,0,0,1,2,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,1,2,2,0,0,0,0,0,0,0,0,2
364,0,,0,32,0,1,0,0,0,0,0,,0,0,,0,,0,9,3,,0,4,4,5,6,,0,3,2,2,2,2,0,2,2,3,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,2,0,2,2,2,1,0,0,1,0,2,2,0,0,2,0,2,0,0,0,1,1,3,1,2,2,1,0,3,0,0,0,0,1,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2
